,Unnamed: 0,Race/Topic (Click to Sort),Poll,Results,Spread,Date,Year,score
246,246,Congressional Job Approval,The Economist/YouGov,"Approve 10, Disapprove 74",-64,2014-02-26,2014.0,9.0
247,247,Congressional Job Approval,The Economist/YouGov,"Approve 10, Disapprove 73",-63,2014-03-05,2014.0,9.0
248,248,Congressional Job Approval,FOX News,"Approve 12, Disapprove 78",-66,2014-03-06,2014.0,12.0
249,249,Congressional Job Approval,Gallup,"Approve 15, Disapprove 83",-68,2014-03-10,2014.0,9.0
250,250,Congressional Job Approval,PPP (D),"Approve 8, Disapprove 84",-76,2014-03-11,2014.0,9.0
251,251,Congressional Job Approval,The Economist/YouGov,"Approve 7, Disapprove 74",-67,2014-03-12,2014.0,9.0
252,252,Congressional Job Approval,The Economist/YouGov,"Approve 8, Disapprove 74",-66,2014-03-19,2014.0,9.0
253,253,Congressional Job Approval,CBS News,"Approve 18, Disapprove 76",-58,2014-03-25,2014.0,11.0
254,254,Congressional Job Approval,GWU/Battleground,"Approve 13, Disapprove 82",-69,2014-03-25,2014.0,9.0
255,255,Congressional Job Approval,The Economist/YouGov,"Approve 9, Disapprove 69",-60,2014-03-26,2014.0,9.0
256,256,Congressional Job Approval,The Economist/YouGov,"Approve 8, Disapprove 76",-68,2014-04-02,2014.0,9.0
257,257,Congressional Job Approval,Reason-Rupe/PSRAI,"Approve 17, Disapprove 74",-57,2014-04-03,2014.0,0.0
258,258,Congressional Job Approval,Associated Press/GfK,"Approve 16, Disapprove 82",-66,2014-04-05,2014.0,9.0
259,259,Congressional Job Approval,Gallup,"Approve 13, Disapprove 83",-70,2014-04-10,2014.0,9.0
260,260,Congressional Job Approval,The Economist/YouGov,"Approve 14, Disapprove 71",-57,2014-04-11,2014.0,9.0
261,261,Congressional Job Approval,The Economist/YouGov,"Approve 11, Disapprove 71",-60,2014-04-16,2014.0,9.0
262,262,Congressional Job Approval,FOX News,"Approve 15, Disapprove 76",-61,2014-04-22,2014.0,12.0
263,263,Congressional Job Approval,The Economist/YouGov,"Approve 10, Disapprove 73",-63,2014-04-24,2014.0,9.0
264,264,Congressional Job Approval,National Journal,"Approve 11, Disapprove 80",-69,2014-04-28,2014.0,12.0
265,265,Congressional Job Approval,The Economist/YouGov,"Approve 8, Disapprove 71",-63,2014-04-29,2014.0,9.0
266,266,Congressional Job Approval,The Economist/YouGov,"Approve 10, Disapprove 71",-61,2014-05-07,2014.0,9.0
267,267,Congressional Job Approval,Gallup,"Approve 15, Disapprove 80",-65,2014-05-14,2014.0,9.0
268,268,Congressional Job Approval,The Economist/YouGov,"Approve 10, Disapprove 72",-62,2014-05-14,2014.0,9.0
269,269,Congressional Job Approval,FOX News,"Approve 16, Disapprove 73",-57,2014-05-15,2014.0,12.0
270,270,Congressional Job Approval,CBS News,"Approve 12, Disapprove 80",-68,2014-05-22,2014.0,11.0
271,271,Congressional Job Approval,Associated Press/GfK,"Approve 14, Disapprove 85",-71,2014-05-27,2014.0,9.0
272,272,Congressional Job Approval,FOX News,"Approve 13, Disapprove 78",-65,2014-06-05,2014.0,12.0
273,273,Congressional Job Approval,The Economist/YouGov,"Approve 10, Disapprove 72",-62,2014-06-13,2014.0,9.0
274,274,Congressional Job Approval,Gallup,"Approve 16, Disapprove 81",-65,2014-06-16,2014.0,9.0
275,275,Congressional Job Approval,The Economist/YouGov,"Approve 9, Disapprove 73",-64,2014-06-19,2014.0,9.0
276,276,Congressional Job Approval,The Economist/YouGov,"Approve 9, Disapprove 73",-64,2014-06-24,2014.0,9.0
277,277,Congressional Job Approval,CBS News/NY Times,"Approve 14, Disapprove 78",-64,2014-06-24,2014.0,11.0
278,278,Congressional Job Approval,The Economist/YouGov,"Approve 9, Disapprove 72",-63,2014-07-02,2014.0,9.0
279,279,Congressional Job Approval,The Economist/YouGov,"Approve 11, Disapprove 66",-55,2014-07-09,2014.0,9.0
280,280,Congressional Job Approval,Gallup,"Approve 15, Disapprove 80",-65,2014-07-15,2014.0,9.0
281,281,Congressional Job Approval,The Economist/YouGov,"Approve 9, Disapprove 74",-65,2014-07-17,2014.0,9.0
282,282,Congressional Job Approval,The Economist/YouGov,"Approve 10, Disapprove 72",-62,2014-07-22,2014.0,9.0
283,283,Congressional Job Approval,FOX News,"Approve 13, Disapprove 79",-66,2014-07-28,2014.0,12.0
284,284,Congressional Job Approval,The Economist/YouGov,"Approve 7, Disapprove 72",-65,2014-07-29,2014.0,9.0
285,285,Congressional Job Approval,NBC News/Wall St. Jrnl,"Approve 14, Disapprove 79",-65,2014-08-06,2014.0,11.0
286,286,Congressional Job Approval,CBS News,"Approve 15, Disapprove 78",-63,2014-08-06,2014.0,11.0
287,287,Congressional Job Approval,Associated Press/GfK,"Approve 13, Disapprove 86",-73,2014-08-07,2014.0,9.0
288,288,Congressional Job Approval,The Economist/YouGov,"Approve 8, Disapprove 72",-64,2014-08-08,2014.0,9.0
289,289,Congressional Job Approval,Gallup,"Approve 13, Disapprove 83",-70,2014-08-12,2014.0,9.0
290,290,Congressional Job Approval,Reason-Rupe/PSRAI,"Approve 18, Disapprove 75",-57,2014-08-14,2014.0,0.0
291,291,Congressional Job Approval,The Economist/YouGov,"Approve 10, Disapprove 72",-62,2014-08-22,2014.0,9.0
292,292,Congressional Job Approval,The Economist/YouGov,"Approve 7, Disapprove 74",-67,2014-08-28,2014.0,9.0
293,293,Congressional Job Approval,GWU/Battleground,"Approve 16, Disapprove 80",-64,2014-09-03,2014.0,9.0
294,294,Congressional Job Approval,The Economist/YouGov,"Approve 8, Disapprove 72",-64,2014-09-04,2014.0,9.0
295,295,Congressional Job Approval,Gallup,"Approve 14, Disapprove 82",-68,2014-09-08,2014.0,9.0
296,296,Congressional Job Approval,CNN/Opinion Research,"Approve 14, Disapprove 83",-69,2014-09-09,2014.0,10.0
297,297,Congressional Job Approval,ABC News/Wash Post,"Approve 13, Disapprove 82",-69,2014-09-09,2014.0,13.0
298,298,Congressional Job Approval,FOX News,"Approve 13, Disapprove 79",-66,2014-09-11,2014.0,12.0
299,299,Congressional Job Approval,The Economist/YouGov,"Approve 9, Disapprove 71",-62,2014-09-12,2014.0,9.0
300,300,Congressional Job Approval,The Economist/YouGov,"Approve 10, Disapprove 67",-57,2014-09-18,2014.0,9.0
301,301,Congressional Job Approval,The Economist/YouGov,"Approve 9, Disapprove 74",-65,2014-09-26,2014.0,9.0
302,302,Congressional Job Approval,Associated Press/GfK,"Approve 7, Disapprove 93",-86,2014-10-02,2014.0,9.0
303,303,Congressional Job Approval,The Economist/YouGov,"Approve 10, Disapprove 69",-59,2014-10-04,2014.0,9.0
304,304,Congressional Job Approval,CBS News,"Approve 15, Disapprove 78",-63,2014-10-08,2014.0,11.0
305,305,Congressional Job Approval,Reason-Rupe/PSRAI,"Approve 19, Disapprove 73",-54,2014-10-09,2014.0,0.0
306,306,Congressional Job Approval,The Economist/YouGov,"Approve 8, Disapprove 69",-61,2014-10-10,2014.0,9.0
307,307,Congressional Job Approval,The Economist/YouGov,"Approve 11, Disapprove 72",-61,2014-10-15,2014.0,9.0
308,308,Congressional Job Approval,NBC News/Wall St. Jrnl,"Approve 12, Disapprove 83",-71,2014-10-15,2014.0,11.0
309,309,Congressional Job Approval,FOX News,"Approve 13, Disapprove 79",-66,2014-10-15,2014.0,12.0
310,310,Congressional Job Approval,Associated Press/GfK,"Approve 12, Disapprove 88",-76,2014-10-22,2014.0,9.0
311,311,Congressional Job Approval,The Economist/YouGov,"Approve 12, Disapprove 66",-54,2014-10-23,2014.0,9.0
312,312,Congressional Job Approval,ABC News/Wash Post,"Approve 17, Disapprove 80",-63,2014-10-26,2014.0,13.0
313,313,Congressional Job Approval,CNN/Opinion Research,"Approve 13, Disapprove 85",-72,2014-10-27,2014.0,10.0
314,314,Congressional Job Approval,FOX News,"Approve 13, Disapprove 81",-68,2014-10-28,2014.0,12.0
315,315,Congressional Job Approval,CBS News,"Approve 14, Disapprove 76",-62,2014-10-29,2014.0,11.0
316,316,Congressional Job Approval,The Economist/YouGov,"Approve 8, Disapprove 72",-64,2014-10-31,2014.0,9.0
317,317,Congressional Job Approval,The Economist/YouGov,"Approve 8, Disapprove 68",-60,2014-11-07,2014.0,9.0
318,318,Congressional Job Approval,The Economist/YouGov,"Approve 7, Disapprove 69",-62,2014-11-13,2014.0,9.0
319,319,Congressional Job Approval,National Journal,"Approve 9, Disapprove 80",-71,2014-11-14,2014.0,12.0
320,320,Congressional Job Approval,The Economist/YouGov,"Approve 10, Disapprove 64",-54,2014-11-20,2014.0,9.0
321,321,Congressional Job Approval,The Economist/YouGov,"Approve 14, Disapprove 64",-50,2014-11-29,2014.0,9.0
322,322,Congressional Job Approval,The Economist/YouGov,"Approve 12, Disapprove 69",-57,2014-12-04,2014.0,9.0
323,323,Congressional Job Approval,Associated Press/GfK,"Approve 15, Disapprove 84",-69,2014-12-11,2014.0,9.0
324,324,Congressional Job Approval,The Economist/YouGov,"Approve 9, Disapprove 71",-62,2014-12-13,2014.0,9.0
325,325,Congressional Job Approval,Gallup,"Approve 16, Disapprove 80",-64,2014-12-15,2014.0,9.0
326,326,Congressional Job Approval,NBC News/Wall St. Jrnl,"Approve 16, Disapprove 78",-62,2014-12-17,2014.0,11.0
327,327,Congressional Job Approval,FOX News,"Approve 14, Disapprove 80",-66,2014-12-18,2014.0,12.0
328,328,Congressional Job Approval,The Economist/YouGov,"Approve 11, Disapprove 72",-61,2014-12-18,2014.0,9.0
329,329,Congressional Job Approval,The Economist/YouGov,"Approve 8, Disapprove 71",-63,2014-12-29,2014.0,9.0
330,330,Congressional Job Approval,The Economist/YouGov,"Approve 9, Disapprove 71",-62,2015-01-02,2015.0,9.0
331,331,Congressional Job Approval,The Economist/YouGov,"Approve 8, Disapprove 72",-64,2015-01-07,2015.0,9.0
332,332,Congressional Job Approval,Gallup,"Approve 16, Disapprove 76",-60,2015-01-13,2015.0,9.0
333,333,Congressional Job Approval,CBS News,"Approve 16, Disapprove 72",-56,2015-01-14,2015.0,11.0
334,334,Congressional Job Approval,FOX News,"Approve 15, Disapprove 74",-59,2015-01-14,2015.0,12.0
335,335,Congressional Job Approval,NBC News/Wall St. Jrnl,"Approve 16, Disapprove 76",-60,2015-01-20,2015.0,11.0
336,336,Congressional Job Approval,The Economist/YouGov,"Approve 13, Disapprove 61",-48,2015-01-21,2015.0,9.0
337,337,Congressional Job Approval,FOX News,"Approve 18, Disapprove 73",-55,2015-01-28,2015.0,12.0
338,338,Congressional Job Approval,USA Today/Suffolk,"Approve 14, Disapprove 75",-61,2015-01-28,2015.0,10.0
339,339,Congressional Job Approval,The Economist/YouGov,"Approve 19, Disapprove 57",-38,2015-02-01,2015.0,9.0
340,340,Congressional Job Approval,The Economist/YouGov,"Approve 12, Disapprove 62",-50,2015-02-05,2015.0,9.0
341,341,Congressional Job Approval,Reason-Rupe/PSRAI,"Approve 23, Disapprove 69",-46,2015-02-06,2015.0,0.0
342,342,Congressional Job Approval,Associated Press/GfK,"Approve 15, Disapprove 83",-68,2015-02-09,2015.0,9.0
343,343,Congressional Job Approval,FOX News,"Approve 21, Disapprove 72",-51,2015-02-11,2015.0,12.0
344,344,Congressional Job Approval,The Economist/YouGov,"Approve 13, Disapprove 60",-47,2015-02-13,2015.0,9.0
345,345,Congressional Job Approval,Gallup,"Approve 20, Disapprove 75",-55,2015-02-16,2015.0,9.0
346,346,Congressional Job Approval,CNN/Opinion Research,"Approve 21, Disapprove 78",-57,2015-02-17,2015.0,10.0
347,347,Congressional Job Approval,The Economist/YouGov,"Approve 13, Disapprove 63",-50,2015-02-19,2015.0,9.0
348,348,Congressional Job Approval,CBS News,"Approve 18, Disapprove 73",-55,2015-02-20,2015.0,11.0
349,349,Congressional Job Approval,The Economist/YouGov,"Approve 16, Disapprove 60",-44,2015-02-26,2015.0,9.0
350,350,Congressional Job Approval,FOX News,"Approve 17, Disapprove 76",-59,2015-03-04,2015.0,12.0
351,351,Congressional Job Approval,The Economist/YouGov,"Approve 17, Disapprove 64",-47,2015-03-06,2015.0,9.0
352,352,Congressional Job Approval,Gallup,"Approve 18, Disapprove 75",-57,2015-03-11,2015.0,9.0
353,353,Congressional Job Approval,National Journal,"Approve 18, Disapprove 71",-53,2015-03-16,2015.0,12.0
354,354,Congressional Job Approval,The Economist/YouGov,"Approve 15, Disapprove 65",-50,2015-03-22,2015.0,9.0
355,355,Congressional Job Approval,The Economist/YouGov,"Approve 14, Disapprove 67",-53,2015-03-26,2015.0,9.0
356,356,Congressional Job Approval,CBS News,"Approve 22, Disapprove 70",-48,2015-03-29,2015.0,11.0
357,357,Congressional Job Approval,ABC News/Wash Post,"Approve 21, Disapprove 73",-52,2015-04-01,2015.0,13.0
358,358,Congressional Job Approval,FOX News,"Approve 21, Disapprove 70",-49,2015-04-01,2015.0,12.0
359,359,Congressional Job Approval,The Economist/YouGov,"Approve 12, Disapprove 65",-53,2015-04-02,2015.0,9.0
360,360,Congressional Job Approval,The Economist/YouGov,"Approve 12, Disapprove 64",-52,2015-04-10,2015.0,9.0
361,361,Congressional Job Approval,USA Today/Suffolk,"Approve 11, Disapprove 77",-66,2015-04-14,2015.0,10.0
362,362,Congressional Job Approval,The Economist/YouGov,"Approve 13, Disapprove 63",-50,2015-04-15,2015.0,9.0
363,363,Congressional Job Approval,FOX News,"Approve 19, Disapprove 75",-56,2015-04-22,2015.0,12.0
364,364,Congressional Job Approval,The Economist/YouGov,"Approve 14, Disapprove 63",-49,2015-04-24,2015.0,9.0
365,365,Congressional Job Approval,Associated Press/GfK,"Approve 19, Disapprove 80",-61,2015-05-02,2015.0,9.0
366,366,Congressional Job Approval,The Economist/YouGov,"Approve 16, Disapprove 61",-45,2015-05-02,2015.0,9.0
367,367,Congressional Job Approval,CBS News/NY Times,"Approve 12, Disapprove 80",-68,2015-05-06,2015.0,11.0
368,368,Congressional Job Approval,The Economist/YouGov,"Approve 12, Disapprove 68",-56,2015-05-08,2015.0,9.0
369,369,Congressional Job Approval,The Economist/YouGov,"Approve 16, Disapprove 62",-46,2015-05-19,2015.0,9.0
370,370,Congressional Job Approval,The Economist/YouGov,"Approve 14, Disapprove 63",-49,2015-05-22,2015.0,9.0
371,371,Congressional Job Approval,The Economist/YouGov,"Approve 12, Disapprove 64",-52,2015-05-29,2015.0,9.0
372,372,Congressional Job Approval,CBS News/NY Times,"Approve 15, Disapprove 78",-63,2015-06-02,2015.0,11.0
373,373,Congressional Job Approval,The Economist/YouGov,"Approve 13, Disapprove 64",-51,2015-06-05,2015.0,9.0
374,374,Congressional Job Approval,The Economist/YouGov,"Approve 12, Disapprove 65",-53,2015-06-13,2015.0,9.0
375,375,Congressional Job Approval,PPP (D),"Approve 12, Disapprove 77",-65,2015-06-19,2015.0,9.0
376,376,Congressional Job Approval,The Economist/YouGov,"Approve 14, Disapprove 59",-45,2015-06-19,2015.0,9.0
377,377,Congressional Job Approval,The Economist/YouGov,"Approve 14, Disapprove 65",-51,2015-06-26,2015.0,9.0
378,378,Congressional Job Approval,The Economist/YouGov,"Approve 14, Disapprove 61",-47,2015-07-02,2015.0,9.0
379,379,Congressional Job Approval,Gallup,"Approve 17, Disapprove 78",-61,2015-07-13,2015.0,9.0
380,380,Congressional Job Approval,The Economist/YouGov,"Approve 13, Disapprove 63",-50,2015-07-13,2015.0,9.0
381,381,Congressional Job Approval,Associated Press-GfK,"Approve 17, Disapprove 82",-65,2015-07-17,2015.0,0.0
382,382,Congressional Job Approval,The Economist/YouGov,"Approve 18, Disapprove 56",-38,2015-07-24,2015.0,9.0
383,383,Congressional Job Approval,CBS News,"Approve 17, Disapprove 74",-57,2015-08-04,2015.0,11.0
384,384,Congressional Job Approval,Gallup,"Approve 14, Disapprove 82",-68,2015-08-12,2015.0,9.0
385,385,Congressional Job Approval,The Economist/YouGov,"Approve 13, Disapprove 62",-49,2015-08-21,2015.0,9.0
386,386,Congressional Job Approval,The Economist/YouGov,"Approve 11, Disapprove 65",-54,2015-09-04,2015.0,9.0
387,387,Congressional Job Approval,Monmouth,"Approve 17, Disapprove 74",-57,2015-09-10,2015.0,13.0
388,388,Congressional Job Approval,Gallup,"Approve 14, Disapprove 83",-69,2015-09-17,2015.0,9.0
389,389,Congressional Job Approval,The Economist/YouGov,"Approve 11, Disapprove 66",-55,2015-09-17,2015.0,9.0
390,390,Congressional Job Approval,National Journal,"Approve 13, Disapprove 78",-65,2015-09-26,2015.0,12.0
391,391,Congressional Job Approval,The Economist/YouGov,"Approve 11, Disapprove 67",-56,2015-10-02,2015.0,9.0
392,392,Congressional Job Approval,PPP (D),"Approve 11, Disapprove 82",-71,2015-10-07,2015.0,9.0
393,393,Congressional Job Approval,CBS News,"Approve 12, Disapprove 79",-67,2015-10-11,2015.0,11.0
394,394,Congressional Job Approval,Gallup,"Approve 13, Disapprove 82",-69,2015-10-12,2015.0,9.0
395,395,Congressional Job Approval,FOX News,"Approve 13, Disapprove 78",-65,2015-10-15,2015.0,12.0
396,396,Congressional Job Approval,The Economist/YouGov,"Approve 9, Disapprove 69",-60,2015-10-16,2015.0,9.0
397,397,Congressional Job Approval,Associated Press-GfK,"Approve 16, Disapprove 83",-67,2015-10-22,2015.0,0.0
398,398,Congressional Job Approval,The Economist/YouGov,"Approve 11, Disapprove 68",-57,2015-10-28,2015.0,9.0
399,399,Congressional Job Approval,Monmouth,"Approve 13, Disapprove 77",-64,2015-11-05,2015.0,13.0
400,400,Congressional Job Approval,The Economist/YouGov,"Approve 10, Disapprove 69",-59,2015-11-11,2015.0,9.0
401,401,Congressional Job Approval,Gallup,"Approve 11, Disapprove 86",-75,2015-11-11,2015.0,9.0
402,402,Congressional Job Approval,PPP (D),"Approve 12, Disapprove 76",-64,2015-11-20,2015.0,9.0
403,403,Congressional Job Approval,The Economist/YouGov,"Approve 13, Disapprove 65",-52,2015-11-24,2015.0,9.0
404,404,Congressional Job Approval,The Economist/YouGov,"Approve 10, Disapprove 67",-57,2015-12-09,2015.0,9.0
405,405,Congressional Job Approval,CBS/NY Times,"Approve 15, Disapprove 74",-59,2015-12-10,2015.0,11.0
406,406,Congressional Job Approval,Monmouth,"Approve 16, Disapprove 77",-61,2015-12-15,2015.0,13.0
407,407,Congressional Job Approval,Gallup,"Approve 13, Disapprove 82",-69,2015-12-18,2015.0,9.0
408,408,Congressional Job Approval,PPP (D),"Approve 13, Disapprove 78",-65,2015-12-21,2015.0,9.0
409,409,Congressional Job Approval,The Economist/YouGov,"Approve 10, Disapprove 70",-60,2015-12-28,2015.0,9.0
410,410,Congressional Job Approval,The Economist/YouGov,"Approve 10, Disapprove 67",-57,2016-01-08,2016.0,9.0
411,411,Congressional Job Approval,CBS/NY Times,"Approve 15, Disapprove 75",-60,2016-01-12,2016.0,11.0
412,412,Congressional Job Approval,Gallup,"Approve 16, Disapprove 80",-64,2016-01-15,2016.0,9.0
413,413,Congressional Job Approval,The Economist/YouGov,"Approve 12, Disapprove 66",-54,2016-01-21,2016.0,9.0
414,414,Congressional Job Approval,Monmouth,"Approve 15, Disapprove 78",-63,2016-01-25,2016.0,13.0
415,415,Congressional Job Approval,National Journal,"Approve 15, Disapprove 77",-62,2016-01-27,2016.0,12.0
416,416,Congressional Job Approval,The Economist/YouGov,"Approve 10, Disapprove 69",-59,2016-02-02,2016.0,9.0
417,417,Congressional Job Approval,PPP (D),"Approve 9, Disapprove 82",-73,2016-02-08,2016.0,9.0
418,418,Congressional Job Approval,Gallup,"Approve 14, Disapprove 81",-67,2016-02-10,2016.0,9.0
419,419,Congressional Job Approval,The Economist/YouGov,"Approve 9, Disapprove 70",-61,2016-02-18,2016.0,9.0
420,420,Congressional Job Approval,Associated Press-GfK,"Approve 15, Disapprove 84",-69,2016-02-26,2016.0,0.0
421,421,Congressional Job Approval,The Economist/YouGov,"Approve 10, Disapprove 67",-57,2016-03-01,2016.0,9.0
422,422,Congressional Job Approval,Gallup,"Approve 13, Disapprove 84",-71,2016-03-09,2016.0,9.0
423,423,Congressional Job Approval,The Economist/YouGov,"Approve 12, Disapprove 65",-53,2016-03-15,2016.0,9.0
424,424,Congressional Job Approval,Monmouth,"Approve 19, Disapprove 72",-53,2016-03-21,2016.0,13.0
425,425,Congressional Job Approval,CBS News/NY Times,"Approve 17, Disapprove 75",-58,2016-03-22,2016.0,11.0
426,426,Congressional Job Approval,FOX News,"Approve 14, Disapprove 77",-63,2016-03-23,2016.0,12.0
427,427,Congressional Job Approval,CNN/ORC,"Approve 15, Disapprove 81",-66,2016-03-25,2016.0,10.0
428,428,Congressional Job Approval,The Economist/YouGov,"Approve 11, Disapprove 70",-59,2016-04-12,2016.0,9.0
429,429,Congressional Job Approval,Gallup,"Approve 17, Disapprove 79",-62,2016-04-13,2016.0,9.0
430,430,Congressional Job Approval,CBS News,"Approve 14, Disapprove 77",-63,2016-04-14,2016.0,11.0
431,431,Congressional Job Approval,The Economist/YouGov,"Approve 11, Disapprove 66",-55,2016-04-27,2016.0,9.0
432,432,Congressional Job Approval,PPP (D),"Approve 9, Disapprove 84",-75,2016-05-10,2016.0,9.0
433,433,Congressional Job Approval,The Economist/YouGov,"Approve 10, Disapprove 70",-60,2016-05-11,2016.0,9.0
434,434,Congressional Job Approval,CBS News/NY Times,"Approve 14, Disapprove 77",-63,2016-05-19,2016.0,11.0
435,435,Congressional Job Approval,Gallup,"Approve 18, Disapprove 78",-60,2016-05-24,2016.0,9.0
436,436,Congressional Job Approval,The Economist/YouGov,"Approve 12, Disapprove 67",-55,2016-05-25,2016.0,9.0
437,437,Congressional Job Approval,Economist/YouGov,"Approve 9, Disapprove 69",-60,2016-06-10,2016.0,9.0
438,438,Congressional Job Approval,Gallup,"Approve 16, Disapprove 80",-64,2016-06-14,2016.0,9.0
439,439,Congressional Job Approval,Economist/YouGov,"Approve 9, Disapprove 71",-62,2016-06-22,2016.0,9.0
440,440,Congressional Job Approval,Monmouth,"Approve 17, Disapprove 76",-59,2016-06-23,2016.0,13.0
441,441,Congressional Job Approval,Economist/YouGov,"Approve 11, Disapprove 66",-55,2016-06-30,2016.0,9.0
442,442,Congressional Job Approval,PPP (D),"Approve 14, Disapprove 80",-66,2016-06-30,2016.0,9.0
443,443,Congressional Job Approval,Economist/YouGov,"Approve 11, Disapprove 69",-58,2016-07-06,2016.0,9.0
444,444,Congressional Job Approval,Economist/YouGov,"Approve 12, Disapprove 66",-54,2016-07-13,2016.0,9.0
445,445,Congressional Job Approval,CBS News/NY Times,"Approve 15, Disapprove 79",-64,2016-07-14,2016.0,11.0
446,446,Congressional Job Approval,Associated Press-GfK,"Approve 12, Disapprove 86",-74,2016-07-15,2016.0,0.0
447,447,Congressional Job Approval,Economist/YouGov,"Approve 10, Disapprove 68",-58,2016-07-18,2016.0,9.0
448,448,Congressional Job Approval,Economist/YouGov,"Approve 10, Disapprove 65",-55,2016-07-25,2016.0,9.0
449,449,Congressional Job Approval,Gallup,"Approve 13, Disapprove 83",-70,2016-07-28,2016.0,9.0
450,450,Congressional Job Approval,PPP (D),"Approve 11, Disapprove 75",-64,2016-07-30,2016.0,9.0
451,451,Congressional Job Approval,Economist/YouGov,"Approve 10, Disapprove 71",-61,2016-08-02,2016.0,9.0
452,452,Congressional Job Approval,Economist/YouGov,"Approve 11, Disapprove 68",-57,2016-08-09,2016.0,9.0
453,453,Congressional Job Approval,Monmouth,"Approve 12, Disapprove 81",-69,2016-08-10,2016.0,13.0
454,454,Congressional Job Approval,Economist/YouGov,"Approve 10, Disapprove 70",-60,2016-08-17,2016.0,9.0
455,455,Congressional Job Approval,Gallup,"Approve 18, Disapprove 78",-60,2016-08-21,2016.0,9.0
456,456,Congressional Job Approval,Economist/YouGov,"Approve 11, Disapprove 68",-57,2016-08-24,2016.0,9.0
457,457,Congressional Job Approval,PPP (D),"Approve 8, Disapprove 79",-71,2016-08-30,2016.0,9.0
458,458,Congressional Job Approval,Economist/YouGov,"Approve 10, Disapprove 69",-59,2016-08-31,2016.0,9.0
459,459,Congressional Job Approval,Economist/YouGov,"Approve 10, Disapprove 67",-57,2016-09-07,2016.0,9.0
460,460,Congressional Job Approval,Economist/YouGov,"Approve 10, Disapprove 71",-61,2016-09-14,2016.0,9.0
461,461,Congressional Job Approval,Gallup,"Approve 20, Disapprove 76",-56,2016-09-16,2016.0,9.0
462,462,Congressional Job Approval,Economist/YouGov,"Approve 11, Disapprove 70",-59,2016-09-21,2016.0,9.0
463,463,Congressional Job Approval,Associated Press-GfK,"Approve 12, Disapprove 88",-76,2016-09-22,2016.0,0.0
464,464,Congressional Job Approval,Economist/YouGov,"Approve 9, Disapprove 69",-60,2016-09-25,2016.0,9.0
465,465,Congressional Job Approval,Monmouth,"Approve 15, Disapprove 77",-62,2016-09-28,2016.0,13.0
466,466,Congressional Job Approval,PPP (D),"Approve 13, Disapprove 74",-61,2016-09-28,2016.0,9.0
467,467,Congressional Job Approval,FOX News,"Approve 18, Disapprove 75",-57,2016-09-30,2016.0,12.0
468,468,Congressional Job Approval,Economist/YouGov,"Approve 9, Disapprove 70",-61,2016-10-03,2016.0,9.0
469,469,Congressional Job Approval,Economist/YouGov,"Approve 11, Disapprove 64",-53,2016-10-09,2016.0,9.0
470,470,Congressional Job Approval,Gallup,"Approve 18, Disapprove 79",-61,2016-10-13,2016.0,9.0
471,471,Congressional Job Approval,Economist/YouGov,"Approve 12, Disapprove 70",-58,2016-10-19,2016.0,9.0
472,472,Congressional Job Approval,Associated Press-GfK,"Approve 14, Disapprove 86",-72,2016-10-26,2016.0,0.0
473,473,Congressional Job Approval,Economist/YouGov,"Approve 13, Disapprove 66",-53,2016-11-02,2016.0,9.0
474,474,Congressional Job Approval,CBS News/NY Times,"Approve 15, Disapprove 76",-61,2016-11-03,2016.0,11.0
475,475,Congressional Job Approval,Economist/YouGov,"Approve 11, Disapprove 67",-56,2016-11-07,2016.0,9.0
476,476,Congressional Job Approval,Economist/YouGov,"Approve 14, Disapprove 62",-48,2016-11-17,2016.0,9.0
477,477,Congressional Job Approval,Gallup,"Approve 19, Disapprove 74",-55,2016-11-18,2016.0,9.0
478,478,Congressional Job Approval,Economist/YouGov,"Approve 14, Disapprove 61",-47,2016-11-23,2016.0,9.0
479,479,Congressional Job Approval,Economist/YouGov,"Approve 15, Disapprove 57",-42,2016-12-01,2016.0,9.0
480,480,Congressional Job Approval,Economist/YouGov,"Approve 13, Disapprove 65",-52,2016-12-06,2016.0,9.0
481,481,Congressional Job Approval,The Atlantic,"Approve 17, Disapprove 73",-56,2016-12-07,2016.0,0.0
482,482,Congressional Job Approval,PPP (D),"Approve 10, Disapprove 75",-65,2016-12-09,2016.0,9.0
483,483,Congressional Job Approval,Economist/YouGov,"Approve 12, Disapprove 59",-47,2016-12-14,2016.0,9.0
484,484,Congressional Job Approval,Gallup,"Approve 18, Disapprove 78",-60,2016-12-16,2016.0,9.0
485,485,Congressional Job Approval,Economist/YouGov,"Approve 11, Disapprove 59",-48,2016-12-20,2016.0,9.0
486,486,Congressional Job Approval,Economist/YouGov,"Approve 12, Disapprove 56",-44,2016-12-27,2016.0,9.0
487,487,Congressional Job Approval,Economist/YouGov,"Approve 13, Disapprove 55",-42,2017-01-03,2017.0,9.0
488,488,Congressional Job Approval,Quinnipiac,"Approve 12, Disapprove 79",-67,2017-01-10,2017.0,11.0
489,489,Congressional Job Approval,Economist/YouGov,"Approve 12, Disapprove 61",-49,2017-01-11,2017.0,9.0
490,490,Congressional Job Approval,Gallup,"Approve 19, Disapprove 76",-57,2017-01-13,2017.0,9.0
491,491,Congressional Job Approval,Monmouth,"Approve 22, Disapprove 67",-45,2017-01-17,2017.0,13.0
492,492,Congressional Job Approval,Economist/YouGov,"Approve 14, Disapprove 61",-47,2017-01-18,2017.0,9.0
