,Race/Topic (Click to Sort),Poll,Results,Spread,Date,Year
473,President Obama Job Approval,Bloomberg,"Approve 49, Disapprove 46",Approve +3,2012-09-26,2012.0
474,President Obama Job Approval,FOX News,"Approve 49, Disapprove 48",Approve +1,2012-09-27,2012.0
475,President Obama Job Approval,CNN/Opinion Research,"Approve 50, Disapprove 49",Approve +1,2012-10-01,2012.0
476,President Obama Job Approval,Politico/GWU/Battleground,"Approve 49, Disapprove 49",Tie,2012-10-01,2012.0
477,President Obama Job Approval,ABC News/Wash Post,"Approve 49, Disapprove 49",Tie,2012-10-01,2012.0
478,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 49, Disapprove 48",Approve +1,2012-10-02,2012.0
479,President Obama Job Approval,Quinnipiac,"Approve 48, Disapprove 49",Disapprove +1,2012-10-02,2012.0
480,President Obama Job Approval,Gallup,"Approve 50, Disapprove 44",Approve +6,2012-10-03,2012.0
481,President Obama Job Approval,Rasmussen Reports,"Approve 49, Disapprove 50",Disapprove +1,2012-10-03,2012.0
482,President Obama Job Approval,NPR,"Approve 50, Disapprove 46",Approve +4,2012-10-03,2012.0
483,President Obama Job Approval,Politico/GWU/Battleground,"Approve 50, Disapprove 48",Approve +2,2012-10-08,2012.0
484,President Obama Job Approval,FOX News,"Approve 49, Disapprove 48",Approve +1,2012-10-10,2012.0
485,President Obama Job Approval,Politico/GWU/Battleground,"Approve 50, Disapprove 48",Approve +2,2012-10-15,2012.0
486,President Obama Job Approval,ABC News/Wash Post,"Approve 50, Disapprove 48",Approve +2,2012-10-15,2012.0
487,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 49, Disapprove 48",Approve +1,2012-10-21,2012.0
488,President Obama Job Approval,CBS News,"Approve 49, Disapprove 42",Approve +7,2012-10-22,2012.0
489,President Obama Job Approval,Politico/GWU/Battleground,"Approve 49, Disapprove 48",Approve +1,2012-10-22,2012.0
490,President Obama Job Approval,Associated Press/GfK,"Approve 49, Disapprove 49",Tie,2012-10-25,2012.0
491,President Obama Job Approval,ABC News/Wash Post,"Approve 49, Disapprove 49",Tie,2012-10-26,2012.0
492,President Obama Job Approval,Rasmussen Reports,"Approve 47, Disapprove 52",Disapprove +5,2012-10-27,2012.0
493,President Obama Job Approval,Gallup,"Approve 46, Disapprove 49",Disapprove +3,2012-10-27,2012.0
494,President Obama Job Approval,Politico/GWU/Battleground,"Approve 50, Disapprove 49",Approve +1,2012-10-29,2012.0
495,President Obama Job Approval,NPR,"Approve 49, Disapprove 49",Tie,2012-10-30,2012.0
496,President Obama Job Approval,CBS News/NY Times,"Approve 50, Disapprove 42",Approve +8,2012-10-30,2012.0
497,President Obama Job Approval,FOX News,"Approve 50, Disapprove 47",Approve +3,2012-10-31,2012.0
498,President Obama Job Approval,Politico/GWU/Battleground,"Approve 49, Disapprove 49",Tie,2012-11-04,2012.0
499,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 49, Disapprove 49",Tie,2012-11-04,2012.0
500,President Obama Job Approval,CNN/Opinion Research,"Approve 51, Disapprove 47",Approve +4,2012-11-04,2012.0
501,President Obama Job Approval,ABC News/Wash Post,"Approve 51, Disapprove 48",Approve +3,2012-11-05,2012.0
502,President Obama Job Approval,Politico/GWU/Battleground,"Approve 49, Disapprove 49",Tie,2012-11-06,2012.0
503,President Obama Job Approval,CNN/Opinion Research,"Approve 52, Disapprove 45",Approve +7,2012-11-27,2012.0
504,President Obama Job Approval,Quinnipiac,"Approve 53, Disapprove 40",Approve +13,2012-12-06,2012.0
505,President Obama Job Approval,Associated Press/GfK,"Approve 57, Disapprove 41",Approve +16,2012-12-07,2012.0
506,President Obama Job Approval,National Journal,"Approve 54, Disapprove 42",Approve +12,2012-12-07,2012.0
507,President Obama Job Approval,Politico/GWU/Battleground,"Approve 50, Disapprove 47",Approve +3,2012-12-10,2012.0
508,President Obama Job Approval,McClatchy/Marist,"Approve 50, Disapprove 44",Approve +6,2012-12-11,2012.0
509,President Obama Job Approval,Bloomberg,"Approve 53, Disapprove 44",Approve +9,2012-12-12,2012.0
510,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 53, Disapprove 43",Approve +10,2012-12-12,2012.0
511,President Obama Job Approval,Pew Research,"Approve 55, Disapprove 39",Approve +16,2012-12-13,2012.0
512,President Obama Job Approval,FOX News,"Approve 48, Disapprove 46",Approve +2,2012-12-13,2012.0
513,President Obama Job Approval,ABC News/Wash Post,"Approve 55, Disapprove 42",Approve +13,2012-12-18,2012.0
514,President Obama Job Approval,CBS News,"Approve 57, Disapprove 37",Approve +20,2012-12-19,2012.0
515,President Obama Job Approval,CNN/Opinion Research,"Approve 50, Disapprove 45",Approve +5,2012-12-20,2012.0
516,President Obama Job Approval,CNN/Time,"Approve 55, Disapprove 43",Approve +12,2013-01-16,2013.0
517,President Obama Job Approval,ABC News/Wash Post,"Approve 53, Disapprove 43",Approve +10,2013-01-16,2013.0
518,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 52, Disapprove 44",Approve +8,2013-01-17,2013.0
519,President Obama Job Approval,Pew Research,"Approve 52, Disapprove 40",Approve +12,2013-01-17,2013.0
520,President Obama Job Approval,Associated Press/GfK,"Approve 54, Disapprove 42",Approve +12,2013-01-17,2013.0
521,President Obama Job Approval,CBS News/NY Times,"Approve 51, Disapprove 41",Approve +10,2013-01-18,2013.0
522,President Obama Job Approval,FOX News,"Approve 47, Disapprove 47",Tie,2013-01-18,2013.0
523,President Obama Job Approval,Reason-Rupe/PSRAI,"Approve 52, Disapprove 42",Approve +10,2013-01-30,2013.0
524,President Obama Job Approval,Quinnipiac,"Approve 46, Disapprove 45",Approve +1,2013-02-08,2013.0
525,President Obama Job Approval,FOX News,"Approve 49, Disapprove 45",Approve +4,2013-02-08,2013.0
526,President Obama Job Approval,CBS News,"Approve 52, Disapprove 38",Approve +14,2013-02-12,2013.0
527,President Obama Job Approval,Bloomberg,"Approve 55, Disapprove 40",Approve +15,2013-02-21,2013.0
528,President Obama Job Approval,USA Today/Pew Research,"Approve 51, Disapprove 41",Approve +10,2013-02-21,2013.0
529,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 50, Disapprove 45",Approve +5,2013-02-26,2013.0
530,President Obama Job Approval,FOX News,"Approve 46, Disapprove 47",Disapprove +1,2013-02-28,2013.0
531,President Obama Job Approval,Reason-Rupe/PSRAI,"Approve 51, Disapprove 43",Approve +8,2013-03-01,2013.0
532,President Obama Job Approval,Rasmussen Reports,"Approve 52, Disapprove 46",Approve +6,2013-03-01,2013.0
533,President Obama Job Approval,Gallup,"Approve 51, Disapprove 43",Approve +8,2013-03-01,2013.0
534,President Obama Job Approval,Quinnipiac,"Approve 45, Disapprove 46",Disapprove +1,2013-03-07,2013.0
535,President Obama Job Approval,McClatchy/Marist,"Approve 45, Disapprove 48",Disapprove +3,2013-03-12,2013.0
536,President Obama Job Approval,ABC News/Wash Post,"Approve 51, Disapprove 46",Approve +5,2013-03-13,2013.0
537,President Obama Job Approval,Democracy Corps (D),"Approve 48, Disapprove 49",Disapprove +1,2013-03-14,2013.0
538,President Obama Job Approval,CNN/Opinion Research,"Approve 47, Disapprove 50",Disapprove +3,2013-03-18,2013.0
539,President Obama Job Approval,FOX News,"Approve 47, Disapprove 47",Tie,2013-03-20,2013.0
540,President Obama Job Approval,Pew Research,"Approve 47, Disapprove 46",Approve +1,2013-03-22,2013.0
541,President Obama Job Approval,CBS News,"Approve 45, Disapprove 46",Disapprove +1,2013-03-27,2013.0
542,President Obama Job Approval,Quinnipiac,"Approve 49, Disapprove 45",Approve +4,2013-04-03,2013.0
543,President Obama Job Approval,McClatchy/Marist,"Approve 50, Disapprove 46",Approve +4,2013-04-04,2013.0
544,President Obama Job Approval,CNN/Opinion Research,"Approve 51, Disapprove 47",Approve +4,2013-04-08,2013.0
545,President Obama Job Approval,Gallup,"Approve 49, Disapprove 43",Approve +6,2013-04-10,2013.0
546,President Obama Job Approval,Rasmussen Reports,"Approve 49, Disapprove 49",Tie,2013-04-11,2013.0
547,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 47, Disapprove 48",Disapprove +1,2013-04-11,2013.0
548,President Obama Job Approval,ABC News/Wash Post,"Approve 47, Disapprove 49",Disapprove +2,2013-04-16,2013.0
549,President Obama Job Approval,Associated Press/GfK,"Approve 50, Disapprove 47",Approve +3,2013-04-18,2013.0
550,President Obama Job Approval,FOX News,"Approve 47, Disapprove 45",Approve +2,2013-04-24,2013.0
551,President Obama Job Approval,National Journal,"Approve 46, Disapprove 49",Disapprove +3,2013-04-25,2013.0
552,President Obama Job Approval,The Economist/YouGov,"Approve 50, Disapprove 48",Approve +2,2013-04-30,2013.0
553,President Obama Job Approval,CBS News/NY Times,"Approve 47, Disapprove 45",Approve +2,2013-04-30,2013.0
554,President Obama Job Approval,Reuters/Ipsos,"Approve 48, Disapprove 49",Disapprove +1,2013-05-01,2013.0
555,President Obama Job Approval,Quinnipiac,"Approve 48, Disapprove 45",Approve +3,2013-05-01,2013.0
556,President Obama Job Approval,The Economist/YouGov,"Approve 49, Disapprove 49",Tie,2013-05-07,2013.0
557,President Obama Job Approval,Pew Research,"Approve 51, Disapprove 43",Approve +8,2013-05-08,2013.0
558,President Obama Job Approval,Reuters/Ipsos,"Approve 45, Disapprove 47",Disapprove +2,2013-05-09,2013.0
559,President Obama Job Approval,The Economist/YouGov,"Approve 47, Disapprove 50",Disapprove +3,2013-05-15,2013.0
560,President Obama Job Approval,Reason-Rupe/PSRAI,"Approve 50, Disapprove 43",Approve +7,2013-05-17,2013.0
561,President Obama Job Approval,CNN/Opinion Research,"Approve 53, Disapprove 45",Approve +8,2013-05-19,2013.0
562,President Obama Job Approval,Reuters/Ipsos,"Approve 45, Disapprove 49",Disapprove +4,2013-05-19,2013.0
563,President Obama Job Approval,Rasmussen Reports,"Approve 47, Disapprove 52",Disapprove +5,2013-05-21,2013.0
564,President Obama Job Approval,ABC News/Wash Post,"Approve 50, Disapprove 47",Approve +3,2013-05-21,2013.0
565,President Obama Job Approval,FOX News,"Approve 45, Disapprove 51",Disapprove +6,2013-05-21,2013.0
566,President Obama Job Approval,Gallup,"Approve 49, Disapprove 44",Approve +5,2013-05-21,2013.0
567,President Obama Job Approval,The Economist/YouGov,"Approve 47, Disapprove 52",Disapprove +5,2013-05-22,2013.0
568,President Obama Job Approval,The Economist/YouGov,"Approve 47, Disapprove 52",Disapprove +5,2013-05-29,2013.0
569,President Obama Job Approval,Quinnipiac,"Approve 45, Disapprove 49",Disapprove +4,2013-05-30,2013.0
570,President Obama Job Approval,Reuters/Ipsos,"Approve 45, Disapprove 50",Disapprove +5,2013-05-30,2013.0
571,President Obama Job Approval,The Economist/YouGov,"Approve 48, Disapprove 50",Disapprove +2,2013-06-05,2013.0
572,President Obama Job Approval,Bloomberg,"Approve 49, Disapprove 46",Approve +3,2013-06-05,2013.0
573,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 48, Disapprove 47",Approve +1,2013-06-05,2013.0
574,President Obama Job Approval,Reuters/Ipsos,"Approve 45, Disapprove 50",Disapprove +5,2013-06-06,2013.0
575,President Obama Job Approval,CBS News/NY Times,"Approve 47, Disapprove 43",Approve +4,2013-06-06,2013.0
576,President Obama Job Approval,FOX News,"Approve 44, Disapprove 50",Disapprove +6,2013-06-12,2013.0
577,President Obama Job Approval,The Economist/YouGov,"Approve 46, Disapprove 52",Disapprove +6,2013-06-12,2013.0
578,President Obama Job Approval,Reuters/Ipsos,"Approve 43, Disapprove 51",Disapprove +8,2013-06-13,2013.0
579,President Obama Job Approval,Time,"Approve 48, Disapprove 44",Approve +4,2013-06-16,2013.0
580,President Obama Job Approval,CNN/Opinion Research,"Approve 45, Disapprove 54",Disapprove +9,2013-06-17,2013.0
581,President Obama Job Approval,The Economist/YouGov,"Approve 44, Disapprove 54",Disapprove +10,2013-06-19,2013.0
582,President Obama Job Approval,Pew Research,"Approve 49, Disapprove 43",Approve +6,2013-06-19,2013.0
583,President Obama Job Approval,Reuters/Ipsos,"Approve 44, Disapprove 48",Disapprove +4,2013-06-21,2013.0
584,President Obama Job Approval,Rasmussen Reports,"Approve 49, Disapprove 49",Tie,2013-06-24,2013.0
585,President Obama Job Approval,Gallup,"Approve 45, Disapprove 49",Disapprove +4,2013-06-24,2013.0
586,President Obama Job Approval,FOX News,"Approve 43, Disapprove 51",Disapprove +8,2013-06-25,2013.0
587,President Obama Job Approval,The Economist/YouGov,"Approve 46, Disapprove 52",Disapprove +6,2013-06-26,2013.0
588,President Obama Job Approval,Reuters/Ipsos,"Approve 43, Disapprove 50",Disapprove +7,2013-06-28,2013.0
589,President Obama Job Approval,The Economist/YouGov,"Approve 45, Disapprove 51",Disapprove +6,2013-07-03,2013.0
590,President Obama Job Approval,Reuters/Ipsos,"Approve 43, Disapprove 51",Disapprove +8,2013-07-08,2013.0
591,President Obama Job Approval,The Economist/YouGov,"Approve 43, Disapprove 53",Disapprove +10,2013-07-10,2013.0
592,President Obama Job Approval,Quinnipiac,"Approve 44, Disapprove 48",Disapprove +4,2013-07-11,2013.0
593,President Obama Job Approval,Reuters/Ipsos,"Approve 45, Disapprove 48",Disapprove +3,2013-07-11,2013.0
594,President Obama Job Approval,The Economist/YouGov,"Approve 46, Disapprove 53",Disapprove +7,2013-07-17,2013.0
595,President Obama Job Approval,Reuters/Ipsos,"Approve 43, Disapprove 49",Disapprove +6,2013-07-18,2013.0
596,President Obama Job Approval,Democracy Corps (D),"Approve 45, Disapprove 51",Disapprove +6,2013-07-23,2013.0
597,President Obama Job Approval,McClatchy/Marist,"Approve 41, Disapprove 48",Disapprove +7,2013-07-23,2013.0
598,President Obama Job Approval,ABC News/Wash Post,"Approve 49, Disapprove 44",Approve +5,2013-07-23,2013.0
599,President Obama Job Approval,Pew Research,"Approve 45, Disapprove 50",Disapprove +5,2013-07-23,2013.0
600,President Obama Job Approval,The Economist/YouGov,"Approve 41, Disapprove 56",Disapprove +15,2013-07-24,2013.0
601,President Obama Job Approval,CBS News,"Approve 48, Disapprove 45",Approve +3,2013-07-24,2013.0
602,President Obama Job Approval,FOX News,"Approve 46, Disapprove 47",Disapprove +1,2013-07-24,2013.0
603,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 45, Disapprove 50",Disapprove +5,2013-07-24,2013.0
604,President Obama Job Approval,Reuters/Ipsos,"Approve 41, Disapprove 51",Disapprove +10,2013-07-26,2013.0
605,President Obama Job Approval,The Economist/YouGov,"Approve 47, Disapprove 52",Disapprove +5,2013-07-31,2013.0
606,President Obama Job Approval,Quinnipiac,"Approve 46, Disapprove 48",Disapprove +2,2013-08-02,2013.0
607,President Obama Job Approval,Monmouth,"Approve 41, Disapprove 54",Disapprove +13,2013-08-02,2013.0
608,President Obama Job Approval,Reuters/Ipsos,"Approve 40, Disapprove 51",Disapprove +11,2013-08-02,2013.0
609,President Obama Job Approval,Rasmussen Reports,"Approve 46, Disapprove 52",Disapprove +6,2013-08-04,2013.0
610,President Obama Job Approval,Gallup,"Approve 44, Disapprove 48",Disapprove +4,2013-08-04,2013.0
611,President Obama Job Approval,The Economist/YouGov,"Approve 42, Disapprove 57",Disapprove +15,2013-08-08,2013.0
612,President Obama Job Approval,FOX News,"Approve 42, Disapprove 52",Disapprove +10,2013-08-08,2013.0
613,President Obama Job Approval,The Economist/YouGov,"Approve 44, Disapprove 53",Disapprove +9,2013-08-15,2013.0
614,President Obama Job Approval,Reuters/Ipsos,"Approve 42, Disapprove 52",Disapprove +10,2013-08-15,2013.0
615,President Obama Job Approval,The Economist/YouGov,"Approve 44, Disapprove 53",Disapprove +9,2013-08-22,2013.0
616,President Obama Job Approval,Reuters/Ipsos,"Approve 41, Disapprove 52",Disapprove +11,2013-08-22,2013.0
617,President Obama Job Approval,The Economist/YouGov,"Approve 41, Disapprove 55",Disapprove +14,2013-08-29,2013.0
618,President Obama Job Approval,Reuters/Ipsos,"Approve 42, Disapprove 52",Disapprove +10,2013-08-29,2013.0
619,President Obama Job Approval,NBC News,"Approve 44, Disapprove 48",Disapprove +4,2013-08-30,2013.0
620,President Obama Job Approval,The Economist/YouGov,"Approve 44, Disapprove 55",Disapprove +11,2013-09-04,2013.0
621,President Obama Job Approval,Reuters/Ipsos,"Approve 41, Disapprove 53",Disapprove +12,2013-09-05,2013.0
622,President Obama Job Approval,Rasmussen Reports,"Approve 48, Disapprove 50",Disapprove +2,2013-09-07,2013.0
623,President Obama Job Approval,Gallup,"Approve 43, Disapprove 48",Disapprove +5,2013-09-07,2013.0
624,President Obama Job Approval,CBS News/NY Times,"Approve 46, Disapprove 46",Tie,2013-09-09,2013.0
625,President Obama Job Approval,USA Today/Pew Research,"Approve 43, Disapprove 52",Disapprove +9,2013-09-09,2013.0
626,President Obama Job Approval,FOX News,"Approve 40, Disapprove 54",Disapprove +14,2013-09-09,2013.0
627,President Obama Job Approval,CNN/Opinion Research,"Approve 45, Disapprove 52",Disapprove +7,2013-09-09,2013.0
628,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 45, Disapprove 50",Disapprove +5,2013-09-10,2013.0
629,President Obama Job Approval,McClatchy/Marist,"Approve 44, Disapprove 47",Disapprove +3,2013-09-10,2013.0
630,President Obama Job Approval,Reason-Rupe/PSRAI,"Approve 43, Disapprove 51",Disapprove +8,2013-09-10,2013.0
631,President Obama Job Approval,The Economist/YouGov,"Approve 43, Disapprove 55",Disapprove +12,2013-09-11,2013.0
632,President Obama Job Approval,Reuters/Ipsos,"Approve 39, Disapprove 56",Disapprove +17,2013-09-12,2013.0
633,President Obama Job Approval,ABC News/Wash Post,"Approve 47, Disapprove 47",Tie,2013-09-17,2013.0
634,President Obama Job Approval,The Economist/YouGov,"Approve 44, Disapprove 55",Disapprove +11,2013-09-18,2013.0
635,President Obama Job Approval,Bloomberg,"Approve 45, Disapprove 49",Disapprove +4,2013-09-24,2013.0
636,President Obama Job Approval,The Economist/YouGov,"Approve 43, Disapprove 55",Disapprove +12,2013-09-25,2013.0
637,President Obama Job Approval,CBS News/NY Times,"Approve 43, Disapprove 49",Disapprove +6,2013-09-26,2013.0
638,President Obama Job Approval,Reuters/Ipsos,"Approve 39, Disapprove 55",Disapprove +16,2013-09-26,2013.0
639,President Obama Job Approval,CNN/Opinion Research,"Approve 44, Disapprove 53",Disapprove +9,2013-09-30,2013.0
640,President Obama Job Approval,Quinnipiac,"Approve 45, Disapprove 49",Disapprove +4,2013-10-01,2013.0
641,President Obama Job Approval,The Economist/YouGov,"Approve 43, Disapprove 53",Disapprove +10,2013-10-02,2013.0
642,President Obama Job Approval,FOX News,"Approve 45, Disapprove 49",Disapprove +4,2013-10-03,2013.0
643,President Obama Job Approval,Reuters/Ipsos,"Approve 41, Disapprove 51",Disapprove +10,2013-10-04,2013.0
644,President Obama Job Approval,Gallup,"Approve 41, Disapprove 52",Disapprove +11,2013-10-05,2013.0
645,President Obama Job Approval,Rasmussen Reports,"Approve 46, Disapprove 53",Disapprove +7,2013-10-05,2013.0
646,President Obama Job Approval,Associated Press/GfK,"Approve 37, Disapprove 53",Disapprove +16,2013-10-09,2013.0
647,President Obama Job Approval,The Economist/YouGov,"Approve 48, Disapprove 48",Tie,2013-10-09,2013.0
648,President Obama Job Approval,Democracy Corps (D),"Approve 47, Disapprove 49",Disapprove +2,2013-10-09,2013.0
649,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 47, Disapprove 48",Disapprove +1,2013-10-10,2013.0
650,President Obama Job Approval,Reuters/Ipsos,"Approve 40, Disapprove 54",Disapprove +14,2013-10-10,2013.0
651,President Obama Job Approval,Pew Research,"Approve 43, Disapprove 51",Disapprove +8,2013-10-15,2013.0
652,President Obama Job Approval,The Economist/YouGov,"Approve 42, Disapprove 56",Disapprove +14,2013-10-16,2013.0
653,President Obama Job Approval,CNN/Opinion Research,"Approve 43, Disapprove 53",Disapprove +10,2013-10-21,2013.0
654,President Obama Job Approval,CBS News,"Approve 46, Disapprove 49",Disapprove +3,2013-10-22,2013.0
655,President Obama Job Approval,ABC News/Wash Post,"Approve 46, Disapprove 51",Disapprove +5,2013-10-22,2013.0
656,President Obama Job Approval,FOX News,"Approve 41, Disapprove 53",Disapprove +12,2013-10-23,2013.0
657,President Obama Job Approval,The Economist/YouGov,"Approve 47, Disapprove 50",Disapprove +3,2013-10-23,2013.0
658,President Obama Job Approval,The Economist/YouGov,"Approve 44, Disapprove 54",Disapprove +10,2013-10-30,2013.0
659,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 42, Disapprove 51",Disapprove +9,2013-10-30,2013.0
660,President Obama Job Approval,Reuters/Ipsos,"Approve 40, Disapprove 52",Disapprove +12,2013-11-01,2013.0
661,President Obama Job Approval,GWU/Battleground,"Approve 45, Disapprove 52",Disapprove +7,2013-11-04,2013.0
662,President Obama Job Approval,Gallup,"Approve 39, Disapprove 53",Disapprove +14,2013-11-05,2013.0
663,President Obama Job Approval,Rasmussen Reports,"Approve 48, Disapprove 51",Disapprove +3,2013-11-05,2013.0
664,President Obama Job Approval,The Economist/YouGov,"Approve 41, Disapprove 53",Disapprove +12,2013-11-06,2013.0
665,President Obama Job Approval,Pew Research,"Approve 39, Disapprove 56",Disapprove +17,2013-11-08,2013.0
666,President Obama Job Approval,Quinnipiac,"Approve 39, Disapprove 54",Disapprove +15,2013-11-12,2013.0
667,President Obama Job Approval,FOX News,"Approve 40, Disapprove 55",Disapprove +15,2013-11-13,2013.0
668,President Obama Job Approval,The Economist/YouGov,"Approve 44, Disapprove 54",Disapprove +10,2013-11-13,2013.0
669,President Obama Job Approval,National Journal,"Approve 38, Disapprove 55",Disapprove +17,2013-11-18,2013.0
670,President Obama Job Approval,ABC News/Wash Post,"Approve 41, Disapprove 56",Disapprove +15,2013-11-19,2013.0
671,President Obama Job Approval,The Economist/YouGov,"Approve 42, Disapprove 56",Disapprove +14,2013-11-19,2013.0
672,President Obama Job Approval,CBS News,"Approve 37, Disapprove 57",Disapprove +20,2013-11-20,2013.0
673,President Obama Job Approval,CNN/Opinion Research,"Approve 41, Disapprove 57",Disapprove +16,2013-11-21,2013.0
674,President Obama Job Approval,Reuters/Ipsos,"Approve 38, Disapprove 56",Disapprove +18,2013-11-27,2013.0
675,President Obama Job Approval,The Economist/YouGov,"Approve 37, Disapprove 58",Disapprove +21,2013-11-27,2013.0
676,President Obama Job Approval,The Economist/YouGov,"Approve 39, Disapprove 57",Disapprove +18,2013-12-04,2013.0
677,President Obama Job Approval,Reuters/Ipsos,"Approve 38, Disapprove 55",Disapprove +17,2013-12-05,2013.0
678,President Obama Job Approval,McClatchy/Marist,"Approve 43, Disapprove 53",Disapprove +10,2013-12-09,2013.0
679,President Obama Job Approval,Quinnipiac,"Approve 38, Disapprove 57",Disapprove +19,2013-12-10,2013.0
680,President Obama Job Approval,CBS News/NY Times,"Approve 42, Disapprove 50",Disapprove +8,2013-12-10,2013.0
681,President Obama Job Approval,USA Today/Pew Research,"Approve 43, Disapprove 51",Disapprove +8,2013-12-10,2013.0
682,President Obama Job Approval,Bloomberg,"Approve 42, Disapprove 55",Disapprove +13,2013-12-10,2013.0
683,President Obama Job Approval,Reason-Rupe/PSRAI,"Approve 47, Disapprove 50",Disapprove +3,2013-12-11,2013.0
684,President Obama Job Approval,The Economist/YouGov,"Approve 41, Disapprove 56",Disapprove +15,2013-12-11,2013.0
685,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 43, Disapprove 54",Disapprove +11,2013-12-11,2013.0
686,President Obama Job Approval,Associated Press/GfK,"Approve 42, Disapprove 58",Disapprove +16,2013-12-11,2013.0
687,President Obama Job Approval,Rasmussen Reports,"Approve 47, Disapprove 52",Disapprove +5,2013-12-16,2013.0
688,President Obama Job Approval,Gallup,"Approve 41, Disapprove 50",Disapprove +9,2013-12-16,2013.0
689,President Obama Job Approval,FOX News,"Approve 41, Disapprove 53",Disapprove +12,2013-12-19,2013.0
690,President Obama Job Approval,CNN/Opinion Research,"Approve 41, Disapprove 56",Disapprove +15,2013-12-20,2013.0
691,President Obama Job Approval,The Economist/YouGov,"Approve 42, Disapprove 55",Disapprove +13,2013-12-24,2013.0
692,President Obama Job Approval,The Economist/YouGov,"Approve 40, Disapprove 57",Disapprove +17,2013-12-31,2013.0
693,President Obama Job Approval,The Economist/YouGov,"Approve 42, Disapprove 56",Disapprove +14,2014-01-07,2014.0
694,President Obama Job Approval,Quinnipiac,"Approve 41, Disapprove 53",Disapprove +12,2014-01-08,2014.0
695,President Obama Job Approval,Reuters/Ipsos,"Approve 39, Disapprove 51",Disapprove +12,2014-01-09,2014.0
696,President Obama Job Approval,The Economist/YouGov,"Approve 42, Disapprove 57",Disapprove +15,2014-01-14,2014.0
697,President Obama Job Approval,Reuters/Ipsos,"Approve 40, Disapprove 53",Disapprove +13,2014-01-16,2014.0
698,President Obama Job Approval,USA Today/Pew Research,"Approve 43, Disapprove 49",Disapprove +6,2014-01-20,2014.0
699,President Obama Job Approval,Quinnipiac,"Approve 40, Disapprove 54",Disapprove +14,2014-01-22,2014.0
700,President Obama Job Approval,FOX News,"Approve 42, Disapprove 53",Disapprove +11,2014-01-22,2014.0
701,President Obama Job Approval,GWU/Battleground,"Approve 41, Disapprove 54",Disapprove +13,2014-01-22,2014.0
702,President Obama Job Approval,The Economist/YouGov,"Approve 44, Disapprove 54",Disapprove +10,2014-01-22,2014.0
703,President Obama Job Approval,CBS News,"Approve 46, Disapprove 47",Disapprove +1,2014-01-23,2014.0
704,President Obama Job Approval,Associated Press/GfK,"Approve 45, Disapprove 53",Disapprove +8,2014-01-23,2014.0
705,President Obama Job Approval,ABC News/Wash Post,"Approve 45, Disapprove 52",Disapprove +7,2014-01-26,2014.0
706,President Obama Job Approval,NBC News/Wall St. Jrnl,"Approve 43, Disapprove 51",Disapprove +8,2014-01-28,2014.0
707,President Obama Job Approval,Reuters/Ipsos,"Approve 37, Disapprove 55",Disapprove +18,2014-01-29,2014.0
708,President Obama Job Approval,The Economist/YouGov,"Approve 45, Disapprove 52",Disapprove +7,2014-01-29,2014.0
709,President Obama Job Approval,Rasmussen Reports,"Approve 46, Disapprove 53",Disapprove +7,2014-01-30,2014.0
710,President Obama Job Approval,Gallup,"Approve 42, Disapprove 49",Disapprove +7,2014-01-30,2014.0
711,President Obama Job Approval,CNN/Opinion Research,"Approve 45, Disapprove 51",Disapprove +6,2014-02-03,2014.0
712,President Obama Job Approval,The Economist/YouGov,"Approve 44, Disapprove 53",Disapprove +9,2014-02-05,2014.0
713,President Obama Job Approval,Reuters/Ipsos,"Approve 40, Disapprove 54",Disapprove +14,2014-02-11,2014.0
714,President Obama Job Approval,FOX News,"Approve 42, Disapprove 53",Disapprove +11,2014-02-12,2014.0
715,President Obama Job Approval,McClatchy/Marist,"Approve 42, Disapprove 52",Disapprove +10,2014-02-12,2014.0
716,President Obama Job Approval,The Economist/YouGov,"Approve 42, Disapprove 56",Disapprove +14,2014-02-12,2014.0
717,President Obama Job Approval,The Economist/YouGov,"Approve 42, Disapprove 56",Disapprove +14,2014-02-19,2014.0
718,President Obama Job Approval,CBS News/NY Times,"Approve 41, Disapprove 51",Disapprove +10,2014-02-26,2014.0
719,President Obama Job Approval,The Economist/YouGov,"Approve 43, Disapprove 55",Disapprove +12,2014-02-26,2014.0
720,President Obama Job Approval,ABC News/Wash Post,"Approve 46, Disapprove 52",Disapprove +6,2014-03-04,2014.0
721,President Obama Job Approval,The Economist/YouGov,"Approve 42, Disapprove 55",Disapprove +13,2014-03-05,2014.0
722,President Obama Job Approval,FOX News,"Approve 38, Disapprove 54",Disapprove +16,2014-03-05,2014.0
723,President Obama Job Approval,Rasmussen Reports,"Approve 46, Disapprove 53",Disapprove +7,2014-03-06,2014.0
